Row Id,Track Name,Album Name,Artist Name(s),Release Date,Genres,Duration
833,16 Albinos in the S.W.A.T.S.,Shallow Graves For Toys,EARTHGANG,2014-06-24,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",329998
834,Falcon (feat. Raury),Falcon (feat. Raury),"Jaden,Raury",2017-11-15,"pop rap,rap,psychedelic hip hop",197064
835,Muddy Sea,Stranger,Yung Lean,2017-11-10,"cloud rap,psychedelic hip hop,underground hip hop",164146
836,Sit N' Prey,Summer Knights,"Joey Bada$$,Dessy,T'nah Apex",2013-10-29,"conscious hip hop,hip hop,rap",262079
837,U,SYRE,Jaden,2017-11-17,"pop rap,rap",285396
838,GUMMO,GUMMO,6ix9ine,2017-11-10,emo rap,157643
839,Amen - Intro,No Dope On Sundays,CyHi,2017-11-17,atl hip hop,295834
840,Red Dot Music,Watching Movies with the Sound Off (Deluxe Edition),"Mac Miller,Action Bronson",2013-06-18,"hip hop,pittsburgh rap,pop rap,rap,alternative hip hop,east coast hip hop,nyc rap,queens hip hop",367930
841,Exactly (feat. J.I.D),Shallow Graves For Toys,EARTHGANG,2014-06-24,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",257083
842,Now You Know,Do What Thou Wilt.,Ab-Soul,2016-12-09,"conscious hip hop,hip hop,rap",243605
843,Benz Truck (гелик),"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,"cloud rap,emo rap,lgbtq+ hip hop",159986
844,Traveling Light,Radio Silence,"Talib Kweli,Anderson .Paak",2017-11-17,"conscious hip hop,east coast hip hop,hip hop,escape room,indie soul,neo soul",270917
845,Really Doe,Atrocity Exhibition,"Danny Brown,Kendrick Lamar,Ab-Soul,Earl Sweatshirt",2016-09-27,"alternative hip hop,detroit hip hop,escape room,hip hop,underground hip hop,conscious hip hop,rap,west coast rap,drumless hip hop,experimental hip hop",319433
846,"All That Glitters Is Not Gold, but It's Still Damn Beautiful",I No Longer Fear The Razor Guarding My Heel (III),$uicideboy$,2016-12-23,"cloud rap,dark trap,new orleans rap,underground hip hop",137900
847,Burgundy (feat. Vince Staples),Doris,"Earl Sweatshirt,Vince Staples",2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,conscious hip hop",127413
848,Diemonds,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",192183
849,Monday,Torba,"EARTHGANG,Mac Miller",2015-03-31,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop,pittsburgh rap,pop rap",336979
850,Perfect Susanoo,9000 Paths of Madness Episode 2,CHXPO,2017-07-21,"cloud rap,dark trap,underground hip hop",225074
851,I Know (feat. Mick Jenkins),Late Knight Special,"Kirk Knight,Mick Jenkins",2015-10-30,"underground hip hop,alternative hip hop,alternative r&b,chicago rap,conscious hip hop,drill,hip hop",259291
852,5 Minutes (feat. Joey Bada$$),Late Knight Special,"Kirk Knight,Joey Bada$$",2015-10-30,"underground hip hop,conscious hip hop,hip hop,rap",207673
853,O Pana!,Eternal Grey,$uicideboy$,2016-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",128417
854,Leave Your Things Behind II,Eternal Grey,$uicideboy$,2016-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",167026
855,It's Hard To Win When You Always Lose,Eternal Grey,$uicideboy$,2016-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",86021
856,Lucky Me,Eternal Grey,$uicideboy$,2016-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",106213
857,Uglier,Eternal Grey,$uicideboy$,2016-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",158302
858,Jeffer Drive,Dark Side Of The Clouds,$uicideboy$,2016-02-03,"cloud rap,dark trap,new orleans rap,underground hip hop",111176
859,F**kTHEPOPULATION,My Liver Will Handle What My Heart Can't,$uicideboy$,2015-09-21,"cloud rap,dark trap,new orleans rap,underground hip hop",150186
860,K**l Yourself (Part III),My Liver Will Handle What My Heart Can't,$uicideboy$,2015-09-21,"cloud rap,dark trap,new orleans rap,underground hip hop",145078
861,T.R.U. (Totally Rotten Underground),My Liver Will Handle What My Heart Can't,$uicideboy$,2015-09-21,"cloud rap,dark trap,new orleans rap,underground hip hop",127523
862,Sunshine,High Tide In The Snake's Nest,$uicideboy$,2015-06-15,"cloud rap,dark trap,new orleans rap,underground hip hop",116935
863,LTE,YUNGDEATHLILLIFE,$uicideboy$,2015-05-08,"cloud rap,dark trap,new orleans rap,underground hip hop",133746
864,I Ended Up Driving The Camaro Off The Causeway Bridge,YUNGDEATHLILLIFE,$uicideboy$,2015-05-08,"cloud rap,dark trap,new orleans rap,underground hip hop",135325
865,Cerberus,YUNGDEATHLILLIFE,"$uicideboy$,Masta Drag",2015-05-08,"cloud rap,dark trap,new orleans rap,underground hip hop",206471
866,April Mourning,YUNGDEATHLILLIFE,$uicideboy$,2015-05-08,"cloud rap,dark trap,new orleans rap,underground hip hop",88793
867,$hrimp Poboy,Gray/Grey,"$uicideboy$,Supa",2015-03-03,"cloud rap,dark trap,new orleans rap,underground hip hop",264243
868,Fire Kicking Tree Limbs (feat. Money Makin Nique),Shallow Graves For Toys,EARTHGANG,2014-06-24,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",271293
869,Fashion,Fashion,Jay Critch,2017-10-27,"nyc rap,trap",209206
870,Ride Slow (feat. Danny Brown & Delusional Thomas),These Days...,"Ab-Soul,Danny Brown,Delusional Thomas",2014-06-24,"conscious hip hop,hip hop,rap,alternative hip hop,detroit hip hop,escape room,underground hip hop",441573
871,Gotham Nights,Renaissance,The Underachievers,2017-05-19,"psychedelic hip hop,underground hip hop",211600
872,Money & B***hes (feat. Mick Jenkins),iiiDrops,"Joey Purp,Mick Jenkins",2017-05-12,"chicago rap,indie hip hop,underground hip hop,alternative hip hop,alternative r&b,conscious hip hop,drill,hip hop",248619
873,Forecast,Forecast,K**lY,2017-11-28,"canadian hip hop,canadian trap,melodic rap",157947
874,Dark Knight Dummo (Feat. Travis Scott),Dark Knight Dummo (Feat. Travis Scott),"Trippie Redd,Travis Scott",2017-12-05,"melodic rap,rap,trap,hip hop,slap house",256162
875,Bosses Don't Speak,Bosses Don't Speak,"Quality Control,Migos",2017-12-08,"melodic rap,trap,atl hip hop,hip hop,pop rap,rap",241505
876,No Dope On Sundays (feat. Pusha T),No Dope On Sundays,"CyHi,Pusha T",2017-11-17,"atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",382962
877,FEAR.,DAMN. COLLECTORS EDITION.,Kendrick Lamar,2017-12-08,"conscious hip hop,hip hop,rap,west coast rap",460573
878,FEEL.,DAMN. COLLECTORS EDITION.,Kendrick Lamar,2017-12-08,"conscious hip hop,hip hop,rap,west coast rap",214826
879,Tokyo Goons,Voicemails,Lil House Phone,2017-11-27,trap,198923
880,BOOGIE,BOOGIE,BROCKHAMPTON,2017-12-12,"boy band,rap",193154
881,CANNON,CANNON,BROCKHAMPTON,2017-02-01,"boy band,rap",280234
882,BLEACH,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",273151
883,ZIPPER,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",202086
884,JOHNNY,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",251908
885,STUPID,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",216715
886,ALASKA,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",199194
887,HOTTIE,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",197147
888,RENTAL,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",213658
889,The Law (feat. Mac Miller & Rapsody),Do What Thou Wilt.,"Ab-Soul,Mac Miller,Rapsody",2016-12-09,"conscious hip hop,hip hop,rap,pittsburgh rap,pop rap,alternative r&b,north carolina hip hop,trap queen",329207
890,Lonely Soul (feat. Punch) / / / The Law (Prelude) [feat. SZA],Do What Thou Wilt.,"Ab-Soul,Punch,SZA",2016-12-09,"conscious hip hop,hip hop,rap,pop,r&b",394568
891,Kendrick Lamar's Interlude,These Days...,Ab-Soul,2014-06-24,"conscious hip hop,hip hop,rap",299577
892,Black Lip B*****d (Rmx) (feat. Black Hippy),Control System,"Ab-Soul,Black Hippy",2012-05-11,"conscious hip hop,hip hop,rap,underground hip hop",348783
893,Vices,7th Or St. Tammany,"$uicideboy$,JGRXXN",2015-04-02,"cloud rap,dark trap,new orleans rap,underground hip hop,atl trap,phonk",247989
894,Bricks,Mr. Perfect,"Gucci Mane,DJ Ace,Yo Gotti,Yung Ralph",2008-07-22,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap,bboy,gangster rap,memphis hip hop,tennessee hip hop,futuristic swag",266840
895,Nowadays (feat. Landon Cube),Nowadays (feat. Landon Cube),"Lil Skies,Landon Cube",2017-12-20,"melodic rap,pop rap",203907
896,SISTER/NATION,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",364637
897,Loopdigga,Loopdigga,"Lootpack,Madlib,Wildchild,DJ Romes",2014-03-04,"alternative hip hop,bboy,abstract hip hop,hip hop,instrumental hip hop,psychedelic hip hop",231270
898,Knock Knock,Bad Neighbor,"MED,Blu,Madlib,MF DOOM",2015-10-30,"alternative hip hop,abstract hip hop,hip hop,instrumental hip hop,psychedelic hip hop,east coast hip hop",285093
899,Charlie Hustle,Low Budget High Fi Music,Strong Arm Steady,2011-01-25,alternative hip hop,124412
900,Bistro,Madvillainy,"Madvillain,Madlib,MF DOOM",2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop",67520
901,Curls,Madvillainy,"Madvillain,Madlib,MF DOOM",2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop",95506
902,Money Folder,Madvillainy,"Madvillain,Madlib,MF DOOM",2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop",182800
903,Shadows of Tomorrow,Madvillainy,"Madvillain,Madlib,MF DOOM,Quasimoto",2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop",156186
904,Great Day,Madvillainy,"Madvillain,Madlib,MF DOOM",2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop",136920
905,Pearls,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",161093
906,Space Ho's Coast to Coast,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",220546
907,Can't Reform Em,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",116653
908,Never Go Pop,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",115186
909,My Favorite Ladies,"High Times Presents: T.H.C. (The Hip-Hop Collection, Vol. 1)",MF DOOM,2016-05-24,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",166640
910,Change the Beat,Rae Dawn / Change the Beat,MF DOOM,2012-01-17,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",195467
911,Vaudeville Villain,Vaudeville Villain,"Viktor Vaughn,MF DOOM",2003,"abstract hip hop,alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",151773
912,Lactose and Lecithin,Vaudeville Villain,"Viktor Vaughn,MF DOOM",2003,"abstract hip hop,alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",154586
913,A Dead Mouse,Vaudeville Villain,"Viktor Vaughn,MF DOOM",2003,"abstract hip hop,alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",235933
914,Raedawn,Vaudeville Villain,"Viktor Vaughn,MF DOOM",2003,"abstract hip hop,alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",180600
915,Saliva,Vaudeville Villain,"Viktor Vaughn,MF DOOM",2003,"abstract hip hop,alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",148826
916,Modern Slavery,"Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,"melodic rap,trap,hip hop,rap,slap house,atl hip hop",148559
917,Where U From,"Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,"melodic rap,trap,hip hop,rap,slap house,atl hip hop",251968
918,How U Feel,"Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,"melodic rap,trap,hip hop,rap,slap house,atl hip hop",205681
919,Saint Laurent Mask,"Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,"melodic rap,trap,hip hop,rap,slap house,atl hip hop",190436
920,LIQUID,SATURATION III,BROCKHAMPTON,2017-12-15,"boy band,rap",82285
921,A GHETTO CHRISTMAS CAROL,A GHETTO CHRISTMAS CAROL,XXXTENTACION,2017-12-20,"emo rap,miami hip hop",104960
922,Phone (feat. NAV),Phone (feat. NAV),"Smokepurpp,NAV",2017-12-29,"melodic rap,miami hip hop,trap,underground hip hop,canadian hip hop,canadian trap,rap",185806
923,Piped Up,Piped Up,Comethazine,2017-12-01,"trap,underground hip hop",165925
924,Yellowman,Stranger,Yung Lean,2017-11-10,"cloud rap,psychedelic hip hop,underground hip hop",282986
925,Something Foreign (feat. ScHoolboy Q),Something Foreign (feat. ScHoolboy Q),"SiR,ScHoolboy Q",2017-11-29,"alternative r&b,la pop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",152531
926,Black Skinhead,Yeezus,Kanye West,2013-06-18,"chicago rap,hip hop,rap",188013
927,Pineal Gland,Control System,Ab-Soul,2012-05-11,"conscious hip hop,hip hop,rap",232415
928,Lord Pretty Flacko Jodye 2 (LPFJ2),AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,"east coast hip hop,hip hop,rap,trap",126960
929,Phone Jumpin,Paranoia: A True Story,"Dave East,Wiz Khalifa",2017-08-18,"harlem hip hop,nyc rap,southern hip hop,trap,hip hop,pittsburgh rap,pop rap,rap",247226
930,Blue Notes,DC4,Meek Mill,2016-10-28,"hip hop,philly rap,pop rap,rap,southern hip hop,trap",227808
931,Jordan Belfort,Jordan Belfort,"Wes Walker,Dyl",2015-08-26,abstract hip hop,207911
932,Frozen Tears,6 Dogs,6 Dogs,2017-07-03,"cloud rap,dark trap,melodic rap",168724
933,Yamborghini High (feat. Juicy J),Yamborghini High (feat. Juicy J),"A$AP Mob,Juicy J",2016-01-29,"hip hop,rap,southern hip hop,trap,crunk,memphis hip hop,pop rap",302004
934,Big Body,Blank Face LP,"ScHoolboy Q,Tha Dogg Pound",2016-07-08,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,g funk,west coast rap",223360
935,The Store (feat. Big Leano),One Night Only,"Cousin Stizz,Big Leano",2017-07-12,"boston hip hop,underground hip hop",222413
936,Sauce,NRG,YOPPA BAM,2017-11-08,rap,144483
937,Marsupial Superstars (feat. T3),S.A.N.D.A.S.,"SahBabii,T3",2017-06-09,"melodic rap,plugg",192185
938,Black Santa,Black Santa,Trinidad James,2017-12-08,"atl hip hop,dirty south rap,trap",187669
939,Red Light!,A GHETTO CHRISTMAS CAROL,XXXTENTACION,2017-12-20,"emo rap,miami hip hop",65253
940,Indecision,A GHETTO CHRISTMAS CAROL,XXXTENTACION,2017-12-20,"emo rap,miami hip hop",124604
941,4Peat,"XXXTENTACION Presents: Members Only, Vol. 3","XXXTENTACION,Ski Mask The Slump God",2017-07-14,"emo rap,miami hip hop,hip hop,pop rap,rap,trap,underground hip hop",162213
942,Members Only S**t,"XXXTENTACION Presents: Members Only, Vol. 3","Kin$oul,K**lstation,ikabodVEINS",2017-07-14,"cloud rap,dark trap",158067
943,2ensational / Pink Toe,2: PILLZ,Robb Bank$,2017-12-24,"cloud rap,dark trap,miami hip hop,underground hip hop",186984
944,Invisible Klip,"XXXTENTACION Presents: Members Only, Vol. 3","Kid Trunks,Robb Bank$,Ski Mask The Slump God",2017-07-14,"asian american hip hop,dark trap,underground hip hop,cloud rap,miami hip hop,hip hop,pop rap,rap,trap",125827
945,See Me,See Me,Rich Brian,2018-01-08,indonesian hip hop,212472
946,Birds,Bad Neighbor,"MED,Blu,Madlib",2015-10-30,"alternative hip hop,abstract hip hop,hip hop,instrumental hip hop,psychedelic hip hop",219226
947,Belly Full,Bad Neighbor,"MED,Blu,Madlib,Black Spade",2015-10-30,"alternative hip hop,abstract hip hop,hip hop,instrumental hip hop,psychedelic hip hop",206866
948,Burgundy Whip,Bad Neighbor,"MED,Blu,Madlib,Jimetta Rose",2015-10-30,"alternative hip hop,abstract hip hop,hip hop,instrumental hip hop,psychedelic hip hop",178480
949,No Mercy,No Mercy,"Yung Bans,Yung Lean",2017-05-19,"cloud rap,plugg,trap,underground hip hop,psychedelic hip hop",179390
950,Look Like,714Ever,Yung Pinch,2016-10-10,"melodic rap,oc rap",226153
951,Maleficent (Get Go) [feat. Chester Watson],Stay Low,"Kent Loon,Chester Watson",2017-11-17,underground hip hop,240692
952,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock,Kendrick Lamar,Future,James Blake",2018-01-12,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap,atl hip hop,art pop,indie soul,indietronica,neo soul,uk alternative pop",229670
953,Payload,Superstar,KAMI,2017-06-21,rap,126005
954,"Remix (feat. Tyler, The Creator)",MellowHigh,"MellowHigh,Tyler, The Creator",2013-10-31,"underground hip hop,hip hop,rap",170226
955,KEKE,KEKE,"6ix9ine,Fetty Wap,A Boogie Wit da Hoodie",2018-01-14,"emo rap,new jersey rap,pop rap,rap,southern hip hop,trap,melodic rap",151914
956,Multiply (feat. Juicy J),Multiply (feat. Juicy J),"A$AP Rocky,Juicy J",2014-10-07,"east coast hip hop,hip hop,rap,trap,crunk,memphis hip hop,pop rap,southern hip hop",223053
957,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",Cozy Tapes: Vol. 1 Friends -,"A$AP Mob,A$AP Rocky,Tyler, The Creator,Playboi Carti,Yung Gleesh",2016-10-31,"hip hop,rap,southern hip hop,trap,east coast hip hop,atl hip hop,plugg,pluggnb,rage rap,dmv rap",230920
958,JD,AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,"east coast hip hop,hip hop,rap,trap",105826
959,Cold World (feat. Earl Sweatshirt & Remy Banks),MellowHigh,"MellowHigh,Earl Sweatshirt,Remy Banks",2013-10-31,"underground hip hop,drumless hip hop,experimental hip hop,hip hop,rap",287440
960,Can't Call It,Bears Like This Too Much,"Spillage Village,J. Cole,Bas,EARTHGANG,JID",2016-12-02,"underground hip hop,conscious hip hop,hip hop,north carolina hip hop,rap,queens hip hop,sudanese hip hop,sudanese pop,atl hip hop,indie hip hop,psychedelic hip hop,pop rap",368883
961,Rounds,Bears Like This Too Much,"Spillage Village,EARTHGANG",2016-12-02,"underground hip hop,atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap",195866
962,Old S**t,Bears Like This Too Much,"Spillage Village,EARTHGANG",2016-12-02,"underground hip hop,atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap",253413
963,Ghostface K**lers (feat. Travis Scott),Without Warning,"21 Savage,Offset,Metro Boomin,Travis Scott",2017-10-30,"atl hip hop,hip hop,rap,trap,pop rap,slap house",268933
964,Centurion (feat. Vince Staples),Doris,"Earl Sweatshirt,Vince Staples",2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,conscious hip hop",183960
965,Keisha,Kairi Chanel,Dave East,2016-09-30,"harlem hip hop,nyc rap,southern hip hop,trap",263000
966,Never Home,November,SiR,2018-01-19,"alternative r&b,la pop",166500
967,War,November,SiR,2018-01-19,"alternative r&b,la pop",220500
968,Feels Right,For My Fans,Fetty Wap,2018-01-19,"new jersey rap,pop rap,rap,southern hip hop,trap",242222
969,That's That,Born Like This (Bonus Version),MF DOOM,2009,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",135066
970,Room Service,Journey to the West - EP,Higher Brothers,2018-01-17,"chinese hip hop,sichuanese hip hop",175099
971,God's Plan,Scary Hours,Drake,2018-01-20,"canadian hip hop,canadian pop,hip hop,pop rap,rap",198960
972,Diplomatic Immunity,Scary Hours,Drake,2018-01-20,"canadian hip hop,canadian pop,hip hop,pop rap,rap",255840
973,Citgo,Finally Rich (Deluxe),Chief Keef,2012-01-01,"chicago bop,chicago drill,chicago rap,drill,hip hop,rap,southern hip hop,trap",193546
974,King Kunta,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,"conscious hip hop,hip hop,rap,west coast rap",234693
975,Screen Door,H**l Can Wait,Vince Staples,2014-09-23,"conscious hip hop,hip hop,rap,underground hip hop",247013
976,Codeine Dreaming (feat. Lil Wayne),Project Baby 2: All Grown Up (Deluxe Edition),"Kodak Black,Lil Wayne",2017-11-24,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino,hip hop,new orleans rap,pop rap",264531
977,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Kali Uchis,Tyler, The Creator,Bootsy Collins",2018-01-12,"colombian pop,hip hop,rap,funk,p funk,quiet storm,soul",207454
978,Higher We Go - Intro,Culture II,Migos,2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap",255849
979,King to a God,King to a God,"PRO ERA,Joey Bada$$,Dessy Hinds",2018-01-24,"underground hip hop,conscious hip hop,hip hop,rap",238652
980,Beast,Culture II,Migos,2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap",260224
981,Open It Up,Culture II,Migos,2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap",245797
982,Work Hard,Culture II,Migos,2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap",317880
983,Too Playa,Culture II,"Migos,2 Chainz",2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap,southern hip hop",312741
984,Made Men,Culture II,Migos,2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap",288023
985,Notice Me,Culture II,"Migos,Post Malone",2018-01-26,"atl hip hop,hip hop,pop rap,rap,trap,dfw rap,melodic rap,pop",233880
986,Buttcheeks,Buttcheeks,6 Dogs,2018-01-26,"cloud rap,dark trap,melodic rap",187680
987,Mad Man (feat. Playboi Carti),Still Striving,"A$AP Ferg,Playboi Carti",2017-08-18,"hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,plugg,pluggnb,rage rap",159026
988,Spirits,Love over Fear,Angelo,2018-01-11,rap,210000
989,12,88glam,88GLAM,2017-11-07,"canadian hip hop,canadian trap,melodic rap",195200
990,Lil Mufukuz (feat. DOOM),Lil Mufukuz (feat. DOOM),"Dabrye,MF DOOM",2018-01-23,"glitch,instrumental hip hop,wonky,alternative hip hop,east coast hip hop,hip hop",164560
991,F**kALLOFYOU2K18,F**kALLOFYOU2K18,$uicideboy$,2018-02-01,"cloud rap,dark trap,new orleans rap,underground hip hop",118517
992,Hol' Up,Section.80,Kendrick Lamar,2011-07-02,"conscious hip hop,hip hop,rap,west coast rap",173158
993,Geek A Lot,Geek A Lot,Smokepurpp,2018-02-02,"melodic rap,miami hip hop,trap,underground hip hop",107982
994,EdEddnEddy,The Never Story,JID,2017-03-10,"hip hop,pop rap,rap,underground hip hop",140511
995,The Ways (with Swae Lee),Black Panther The Album Music From And Inspired By,"Khalid,Swae Lee",2018-02-09,"pop,pop r&b,melodic rap,rap,trap",238893
996,I Am,Black Panther The Album Music From And Inspired By,Jorja Smith,2018-02-09,"r&b,uk contemporary r&b",208760
997,Summertime In Paris,ERYS (Deluxe),"Jaden,WILLOW",2019-07-05,"pop rap,rap,afrofuturism,pop,post-teen pop,pov: indie",270960
998,Shot You Down (feat. Jay Rock & ScHoolboy Q),Cilvia Demo,"Isaiah Rashad,Jay Rock,ScHoolboy Q",2014-01-28,"hip hop,rap,tennessee hip hop,underground hip hop,conscious hip hop,southern hip hop,trap,gangster rap,pop rap",426996
999,Survival Tactics,1999,"Joey Bada$$,Capital Steez",2012-06-12,"conscious hip hop,hip hop,rap,deep east coast hip hop",202784
1000,Cigarette Daydreams,Melophobia,Cage The Elephant,2013-10-08,"modern alternative rock,modern rock,pov: indie,punk blues,rock",208760
1001,My Kind of Woman,2,Mac DeMarco,2012-10-16,"edmonton indie,lo-fi indie,pov: indie",190845
1002,ONCE UPON A TIME (FREESTYLE),IDK & FRIENDS :),"IDK,Denzel Curry",2018-11-09,"pop rap,underground hip hop,dark trap,drill,hip hop,miami hip hop,rap,trap",150819
1003,Driftin',ELEVATORS: Act I & II,Bishop Nehru,2018-03-16,"alternative hip hop,underground hip hop",174340
1004,Love Is Only a Feeling,Love Is Only a Feeling,Joey Bada$$,2017-07-06,"conscious hip hop,hip hop,rap",152041
1005,2012,QUARTERTHING,Joey Purp,2018-09-13,"chicago rap,indie hip hop,underground hip hop",183880
1006,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,Revenge Of The Dreamers III,"Dreamville,JID,EARTHGANG,Buddy,Guapdad 4000",2019-07-05,"hip hop,pop rap,rap,underground hip hop,atl hip hop,indie hip hop,psychedelic hip hop,alternative r&b,cali rap,oakland hip hop,scam rap",123413
1007,MESS U MADE,MESS U MADE,MICHELLE,2021-10-27,bedroom pop,168542
1008,All My Time Is Wasted,All My Time Is Wasted,Hannah Jadagu,2021-10-05,bedroom pop,200853
1009,Street You Live On,Juno,Remi Wolf,2021-10-15,"indie pop,modern alternative pop",213976
1010,Doesn't Matter,Doesn't Matter,BENEE,2021-10-27,"alt z,nz pop",203685
1011,Days Like Lost Dogs,Days Like Lost Dogs,Christian Leave,2021-10-29,"indie pop,pov: indie",225198
1012,concussion,concussion,girlhouse,2021-08-27,indie pop,277142
1013,Rodeo Clown,Absolutely,Dijon,2021-11-05,bedroom soul,203495
1014,Pretty Pictures,Any Shape You Take,Indigo De Souza,2021-08-27,"asheville indie,bubblegrunge,indie pop",178236
1015,Holly Holly,Double Superfine,Wabie,2021-10-22,bedroom pop,162946
1016,lush,gelato,boylife,2021-10-08,modern indie pop,267080
1017,Pack a Punch,Pack a Punch,Luke Wild,2021-10-26,modern alternative pop,222489
1018,at least i'm pretty,at least i'm pretty,Harriette,2021-04-19,alternative hip hop,106800
1019,Anymore,Rhymes & Rhythms,Teenage Priest,2021-08-27,bedroom pop,247957
1020,Better in the Dark,Summer's Over,"Jordana,TV Girl",2021-10-13,"modern indie pop,pov: indie",155500
1021,I See It Now,I See It Now,"Bachelor,Jay Som,Palehound",2021-09-01,"bubblegrunge,art pop,bay area indie,indie pop,oakland indie,small room,boston indie,boston rock,new england emo",173142
1022,Hold On For Dear Life,Hold On For Dear Life,"Adam Melchor,Briston Maroney",2021-11-12,"indie pop,modern indie folk,new jersey indie,nashville indie,pov: indie",227117
1023,That's Life Honey,Wayfinder,Boy Scouts,2021-10-01,countrygaze,182012
1024,Where Were You,Where Were You,FELIVAND,2021-10-14,"australian alternative pop,australian r&b",205911
1025,HOT WHEELS,HOT WHEELS,nickname jos,2021-09-22,nashville indie,173506
1026,Show Up,Show Up,Samia,2021-06-01,indie pop,201053
1027,Let It Go,Smothered,Oberhofer,2021-11-12,brooklyn indie,183880
1028,Float Away,Dandelion,The Greeting Committee,2021-09-24,"indie pop,kc indie,pov: indie",180026
